game_id,final_score_margin,winning_team
21600955,16,home
21600956,17,home
21600957,10,home
21600958,-10,away
21600959,-13,away
21600960,5,home
21600961,-16,away
21600962,10,home
21600963,0,away
21600964,-12,away
21600965,40,home
21600966,-21,away
21600967,14,home
21600968,1,home
21600969,6,home
21600970,20,home
21600971,9,home
21600972,0,away
21600973,8,home
21600974,12,home
21600975,20,home
21600976,0,away
21600977,-12,away
21600978,7,home
21600979,15,home
21600980,22,home
21600981,-17,away
21600982,-2,away
21600983,0,away
21600984,-13,away
21600985,20,home
21600986,8,home
21600987,4,home
21600988,-9,away
21600989,5,home
21600990,-2,away
21600991,-6,away
21600992,22,home
21600993,20,home
21600994,8,home
21600995,15,home
21600996,6,home
21600997,5,home
21600998,28,home
21600999,32,home
21601000,-18,away
21601001,6,home
21601002,23,home
21601003,2,home
21601004,-5,away
21601005,21,home
21601006,13,home
21601007,8,home
21601008,-14,away
21601009,-7,away
21601010,39,home
21601011,-4,away
21601012,-6,away
21601013,-1,away
21601014,8,home
21601015,-21,away
21601016,-11,away
21601017,-12,away
21601018,15,home
21601019,30,home
21601020,42,home
21601021,5,home
21601022,-3,away
21601023,-12,away
21601024,16,home
21601025,18,home
21601026,-6,away
21601027,-4,away
21601028,16,home
21601029,-16,away
21601030,5,home
21601031,30,home
21601032,9,home
21601033,8,home
21601034,-4,away
21601035,25,home
21601036,-7,away
21601037,6,home
21601038,17,home
21601039,14,home
21601040,25,home
21601041,-11,away
21601042,16,home
21601043,-5,away
21601044,15,home
21601045,0,away
21601046,7,home
21601047,8,home
21601048,1,home
21601049,-16,away
21601050,9,home
21601051,0,away
21601052,2,home
21601053,15,home
21601054,13,home
21601055,-25,away
21601056,-7,away
21601057,-3,away
21601058,-24,away
21601059,-7,away
21601060,9,home
21601061,22,home
21601062,25,home
21601063,4,home
21601064,13,home
21601065,-18,away
21601066,7,home
21601067,28,home
21601068,-17,away
21601069,2,home
21601070,7,home
21601071,15,home
21601072,21,home
21601073,-7,away
21601074,28,home
21601075,-8,away
21601076,10,home
21601077,-10,away
21601078,3,home
21601079,10,home
21601080,0,away
21601081,14,home
21601082,13,home
21601083,-12,away
21601084,-8,away
21601085,8,home
21601086,12,home
21601087,14,home
21601088,-15,away
21601089,-1,away
21601090,-15,away
21601091,12,home
21601092,13,home
21601093,4,home
21601094,12,home
21601095,-25,away
21601096,-16,away
21601097,19,home
21601098,14,home
21601099,29,home
21601100,-1,away
21601101,1,home
21601102,8,home
21601103,-10,away
21601104,-1,away
21601105,-5,away
21601106,4,home
21601107,-1,away
21601108,-7,away
21601109,9,home
21601110,-11,away
21601111,-7,away
21601112,0,away
21601113,-3,away
21601114,-4,away
21601115,-17,away
21601116,13,home
21601117,3,home
21601118,-12,away
21601119,9,home
21601120,-30,away
21601121,1,home
21601122,6,home
21601123,15,home
21601124,-6,away
21601125,10,home
21601126,11,home
21601127,8,home
21601128,17,home
21601129,1,home
21601130,0,away
21601131,9,home
21601132,28,home
21601133,-4,away
21601134,7,home
21601135,-5,away
21601136,9,home
21601137,11,home
21601138,2,home
21601139,10,home
21601140,-6,away
21601141,13,home
21601142,-12,away
21601143,5,home
21601144,-4,away
21601145,-16,away
21601146,-7,away
21601147,8,home
21601148,9,home
21601149,-3,away
21601150,0,away
21601151,6,home
21601152,24,home
21601153,-7,away
21601154,-23,away
21601155,7,home
21601156,20,home
21601157,18,home
21601158,-3,away
21601159,31,home
21601160,9,home
21601161,0,away
21601162,14,home
21601163,11,home
21601164,19,home
21601165,-13,away
21601166,-3,away
21601167,-3,away
21601168,6,home
21601169,-23,away
21601170,-7,away
21601171,-9,away
21601172,11,home
21601173,-12,away
21601174,8,home
21601175,15,home
21601176,-3,away
21601177,7,home
21601178,7,home
21601179,-14,away
21601180,2,home
21601181,13,home
21601182,-5,away
21601183,-13,away
21601184,16,home
21601185,7,home
21601186,21,home
21601187,4,home
21601188,1,home
21601189,-7,away
21601190,-15,away
21601191,-8,away
21601192,-3,away
21601193,-11,away
21601194,15,home
21601195,22,home
21601196,-13,away
21601197,0,away
21601198,-1,away
21601199,13,home
21601200,-7,away
21601201,-13,away
21601202,1,home
21601203,-9,away
21601204,9,home
21601205,0,away
21601206,47,home
21601207,10,home
21601208,-4,away
21601209,1,home
21601210,29,home
21601211,-6,away
21601212,27,home
21601213,-2,away
21601214,-18,away
21601215,12,home
21601216,25,home
21601217,4,home
21601218,-15,away
21601219,18,home
21601220,1,home
21601221,8,home
21601222,39,home
21601223,-7,away
21601224,5,home
21601225,-6,away
21601226,18,home
21601227,4,home
21601228,20,home
21601229,15,home
21601230,-3,away
21700001,3,home
21700002,-1,away
21700003,12,home
21700004,9,home
21700005,7,home
21700006,5,home
21700007,-8,away
21700008,12,home
21700009,-6,away
21700010,10,home
21700011,8,home
21700012,-48,away
21700013,-5,away
21700014,17,home
21700015,21,home
21700016,-16,away
21700017,18,home
21700018,-18,away
21700019,-10,away
21700020,4,home
21700021,-19,away
21700022,5,home
21700023,3,home
21700024,-5,away
21700025,-21,away
21700026,-2,away
21700027,34,home
21700028,-21,away
21700029,4,home
21700030,-4,away
21700031,-10,away
21700032,16,home
21700033,10,home
21700034,3,home
21700035,17,home
21700036,9,home
21700037,42,home
21700038,12,home
21700039,-2,away
21700040,-7,away
21700041,-11,away
21700042,11,home
21700043,-8,away
21700044,9,home
21700045,-30,away
21700046,4,home
21700047,-5,away
21700048,2,home
21700049,7,home
21700050,4,home
21700051,21,home
21700052,-23,away
21700053,10,home
21700054,18,home
21700055,17,home
21700056,21,home
21700057,-1,away
21700058,5,home
21700059,-17,away
21700060,18,home
21700061,9,home
21700062,9,home
21700063,5,home
21700064,0,away
21700065,5,home
21700066,5,home
21700067,-7,away
21700068,-1,away
21700069,-8,away
21700070,-16,away
21700071,27,home
21700072,-5,away
21700073,21,home
21700074,3,home
21700075,3,home
21700076,-9,away
21700077,22,home
21700078,-6,away
21700079,-32,away
21700080,14,home
21700081,-2,away
21700082,15,home
21700083,7,home
21700084,-8,away
21700085,-11,away
21700086,3,home
21700087,-13,away
21700088,7,home
21700089,-27,away
21700090,-19,away
21700091,-8,away
21700092,14,home
21700093,0,away
21700094,6,home
21700095,-8,away
21700096,-5,away
21700097,-16,away
21700098,15,home
21700099,-14,away
21700100,-28,away
21700101,18,home
21700102,-8,away
21700103,-19,away
21700104,20,home
21700105,5,home
21700106,-17,away
21700107,10,home
21700108,-6,away
21700109,27,home
21700110,6,home
21700111,-22,away
21700112,-2,away
21700113,-6,away
21700114,18,home
21700115,0,away
21700116,21,home
21700117,-20,away
21700118,3,home
21700119,9,home
21700120,-22,away
21700121,11,home
21700122,-8,away
21700123,-15,away
21700124,13,home
21700125,-5,away
21700126,7,home
21700127,1,home
21700128,-9,away
21700129,-7,away
21700130,12,home
21700131,-9,away
21700132,9,home
21700133,0,away
21700134,13,home
21700135,-19,away
21700136,-2,away
21700137,-3,away
21700138,-16,away
21700139,-11,away
21700140,27,home
21700141,17,home
21700142,7,home
21700143,18,home
21700144,4,home
21700145,5,home
21700146,-3,away
21700147,-6,away
21700148,17,home
21700149,5,home
21700150,-5,away
21700151,-14,away
21700152,5,home
21700153,5,home
21700154,13,home
21700155,8,home
21700156,-7,away
21700157,-1,away
21700158,8,home
21700159,17,home
21700160,13,home
21700161,11,home
21700162,-11,away
21700163,24,home
21700164,16,home
21700165,4,home
21700166,4,home
21700167,1,home
21700168,8,home
21700169,7,home
21700170,3,home
21700171,-18,away
21700172,9,home
21700173,-7,away
21700174,-16,away
21700175,-10,away
21700176,-4,away
21700177,19,home
21700178,8,home
21700179,27,home
21700180,15,home
21700181,-7,away
21700182,8,home
21700183,39,home
21700184,21,home
21700185,18,home
21700186,8,home
21700187,8,home
21700188,1,home
21700189,9,home
21700190,-23,away
21700191,13,home
21700192,18,home
21700193,-3,away
21700194,7,home
21700195,1,home
21700196,-7,away
21700197,-11,away
21700198,17,home
21700199,10,home
21700200,-4,away
21700201,-7,away
21700202,-16,away
21700203,-6,away
21700204,46,home
21700205,-9,away
21700206,5,home
21700207,-8,away
21700208,-3,away
21700209,4,home
21700210,12,home
21700211,-9,away
21700212,13,home
21700213,5,home
21700214,-6,away
21700215,4,home
21700216,-26,away
21700217,7,home
21700218,-3,away
21700219,11,home
21700220,0,away
21700221,23,home
21700222,3,home
21700223,3,home
21700224,-24,away
21700225,4,home
21700226,32,home
21700227,-9,away
21700228,15,home
21700229,-40,away
21700230,-11,away
21700231,-8,away
21700232,-22,away
21700233,32,home
21700234,12,home
21700235,-25,away
21700236,-7,away
21700237,9,home
21700238,-3,away
21700239,8,home
21700240,18,home
21700241,16,home
21700242,-28,away
21700243,-8,away
21700244,21,home
21700245,22,home
21700246,-8,away
21700247,-11,away
21700248,7,home
21700249,0,away
21700250,11,home
21700251,-16,away
21700252,9,home
21700253,0,away
21700254,10,home
21700255,20,home
21700256,-13,away
21700257,6,home
21700258,8,home
21700259,30,home
21700260,-1,away
21700261,6,home
21700262,17,home
21700263,17,home
21700264,0,away
21700265,30,home
21700266,11,home
21700267,-2,away
21700268,12,home
21700269,15,home
21700270,1,home
21700271,3,home
21700272,-12,away
21700273,-1,away
21700274,12,home
21700275,-24,away
21700276,49,home
21700277,-20,away
21700278,19,home
21700279,-3,away
21700280,-34,away
21700281,-10,away
21700282,15,home
21700283,16,home
21700284,15,home
21700285,13,home
21700286,-2,away
21700287,-7,away
21700288,11,home
21700289,-10,away
21700290,12,home
21700291,-22,away
21700292,-10,away
21700293,-12,away
21700294,14,home
21700295,7,home
21700296,-4,away
21700297,5,home
21700298,11,home
21700299,-5,away
21700300,-3,away
21700301,29,home
21700302,-25,away
21700303,24,home
21700304,13,home
21700305,5,home
21700306,29,home
21700307,13,home
21700308,21,home
21700309,-18,away
21700310,-5,away
21700311,9,home
21700312,0,away
21700313,-7,away
21700314,11,home
21700315,1,home
21700316,-12,away
21700317,-19,away
21700318,-21,away
21700319,5,home
21700320,18,home
21700321,5,home
21700322,-1,away
21700323,-16,away
21700324,4,home
21700325,6,home
21700326,5,home
21700327,26,home
21700328,-12,away
21700329,5,home
21700330,5,home
21700331,5,home
21700332,15,home
21700333,-7,away
21700334,-5,away
21700335,-28,away
21700336,6,home
21700337,3,home
21700338,-23,away
21700339,10,home
21700340,18,home
21700341,-14,away
21700342,-20,away
21700343,11,home
21700344,-22,away
21700345,3,home
21700346,-10,away
21700347,17,home
21700348,3,home
21700349,47,home
21700350,13,home
21700351,6,home
21700352,-14,away
21700353,6,home
21700354,2,home
21700355,0,away
21700356,7,home
21700357,11,home
21700358,-14,away
21700359,4,home
21700360,9,home
21700361,12,home
21700362,-6,away
21700363,-3,away
21700364,-10,away
21700365,5,home
21700366,-11,away
21700367,0,away
21700368,-4,away
21700369,4,home
21700370,-14,away
21700371,-9,away
21700372,7,home
21700373,0,away
21700374,3,home
21700375,1,home
21700376,-12,away
21700377,-11,away
21700378,7,home
21700379,7,home
21700380,2,home
21700381,17,home
21700382,0,away
21700383,-3,away
21700384,-7,away
21700385,-15,away
21700386,-10,away
21700387,0,away
21700388,5,home
21700389,7,home
21700390,4,home
21700391,23,home
21700392,7,home
21700393,-25,away
21700394,-13,away
21700395,7,home
21700396,5,home
21700397,9,home
21700398,-19,away
21700399,0,away
21700400,5,home
21700401,0,away
21700402,6,home
21700403,7,home
21700404,-5,away
21700405,-11,away
21700406,6,home
21700407,6,home
21700408,-7,away
21700409,3,home
21700410,7,home
21700411,-6,away
21700412,12,home
21700413,-14,away
21700414,-7,away
21700415,9,home
21700416,23,home
21700417,15,home
21700418,-6,away
21700419,-6,away
21700420,-7,away
21700421,0,away
21700422,9,home
21700423,-12,away
21700424,33,home
21700425,2,home
21700426,-6,away
21700427,0,away
21700428,15,home
21700429,-2,away
21700430,9,home
21700431,15,home
21700432,5,home
21700433,4,home
21700434,-2,away
21700435,2,home
21700436,-9,away
21700437,15,home
21700438,4,home
21700439,-12,away
21700440,-7,away
21700441,18,home
21700442,-1,away
21700443,6,home
21700444,2,home
21700445,21,home
21700446,1,home
21700447,1,home
21700448,-6,away
21700449,18,home
21700450,0,away
21700451,-6,away
21700452,10,home
21700453,3,home
21700454,-18,away
21700455,-10,away
21700456,-1,away
21700457,-5,away
21700458,18,home
21700459,-6,away
21700460,28,home
21700461,17,home
21700462,-8,away
21700463,-2,away
21700464,13,home
21700465,13,home
21700466,3,home
21700467,-5,away
21700468,9,home
21700469,2,home
21700470,11,home
21700471,3,home
21700472,-14,away
21700473,35,home
21700474,12,home
21700475,-10,away
21700476,5,home
21700477,3,home
21700478,-17,away
21700479,7,home
21700480,16,home
21700481,5,home
21700482,0,away
21700483,27,home
21700484,5,home
21700485,25,home
21700486,-15,away
21700487,3,home
21700488,-14,away
21700489,-15,away
21700490,-9,away
21700491,-3,away
21700492,-9,away
21700493,-7,away
21700494,7,home
21700495,-8,away
21700496,5,home
21700497,-17,away
21700498,24,home
21700499,5,home
21700500,18,home
21700501,-9,away
21700502,12,home
21700503,24,home
21700504,2,home
21700505,27,home
21700506,-11,away
21700507,-4,away
21700508,14,home
21700509,5,home
21700510,0,away
21700511,15,home
21700512,17,home
21700513,14,home
21700514,25,home
21700515,-10,away
21700516,13,home
21700517,1,home
21700518,6,home
21700519,12,home
21700520,4,home
21700521,18,home
21700522,13,home
21700523,-24,away
21700524,12,home
21700525,-8,away
21700526,-2,away
21700527,-10,away
21700528,-11,away
21700529,-15,away
21700530,14,home
21700531,-6,away
21700532,-2,away
21700533,15,home
21700534,3,home
21700535,13,home
21700536,-5,away
21700537,4,home
21700538,-17,away
21700539,3,home
21700540,0,away
21700541,-3,away
21700542,8,home
21700543,-18,away
21700544,-13,away
21700545,3,home
21700546,0,away
21700547,0,away
21700548,18,home
21700549,17,home
21700550,-9,away
21700551,1,home
21700552,-20,away
21700553,8,home
21700554,-18,away
21700555,6,home
21700556,18,home
21700557,1,home
21700558,7,home
21700559,14,home
21700560,-9,away
21700561,21,home
21700562,-3,away
21700563,23,home
21700564,-10,away
21700565,-37,away
21700566,-10,away
21700567,-10,away
21700568,0,away
21700569,36,home
21700570,7,home
21700571,-19,away
21700572,-3,away
21700573,14,home
21700574,8,home
21700575,-2,away
21700576,21,home
21700577,-14,away
21700578,-16,away
21700579,-2,away
21700580,7,home
21700581,39,home
21700582,-4,away
21700583,-7,away
21700584,18,home
21700585,8,home
21700586,1,home
21700587,-4,away
21700588,14,home
21700589,1,home
21700590,19,home
21700591,13,home
21700592,0,away
21700593,-9,away
21700594,28,home
21700595,3,home
21700596,-7,away
21700597,10,home
21700598,1,home
21700599,-1,away
21700600,-11,away
21700601,15,home
21700602,13,home
21700603,-4,away
21700604,-8,away
21700605,-3,away
21700606,-34,away
21700607,0,away
21700608,9,home
21700609,3,home
21700610,7,home
21700611,16,home
21700612,-13,away
21700613,-19,away
21700614,-11,away
21700615,34,home
21700616,-6,away
21700617,12,home
21700618,11,home
21700619,2,home
21700620,6,home
21700621,-5,away
21700622,-14,away
21700623,10,home
21700624,6,home
21700625,9,home
21700626,-17,away
21700627,0,away
21700628,21,home
21700629,-10,away
21700630,0,away
21700631,-2,away
21700632,2,home
21700633,32,home
21700634,18,home
21700635,0,away
21700636,-23,away
21700637,17,home
21700638,-11,away
21700639,6,home
21700640,-9,away
21700641,3,home
21700642,-15,away
21700643,7,home
21700644,8,home
21700645,9,home
21700646,-10,away
21700647,-15,away
21700648,11,home
21700649,6,home
21700650,0,away
21700651,3,home
21700652,7,home
21700653,24,home
21700654,1,home
21700655,-5,away
21700656,5,home
21700657,-7,away
21700658,6,home
21700659,-5,away
21700660,24,home
21700661,-15,away
21700662,5,home
21700663,-9,away
21700664,1,home
21700665,18,home
21700666,14,home
21700667,3,home
21700668,6,home
21700669,-10,away
21700670,18,home
21700671,-8,away
21700672,-2,away
21700673,13,home
21700674,-24,away
21700675,-16,away
21700676,-1,away
21700677,7,home
21700678,22,home
21700679,8,home
21700680,6,home
21700681,12,home
21700682,9,home
21700683,-8,away
21700684,20,home
21700685,-1,away
21700686,-8,away
21700687,5,home
21700688,14,home
21700689,9,home
21700690,4,home
21700691,4,home
21700692,0,away
21700693,23,home
21700694,3,home
21700695,-8,away
21700696,-6,away
21700697,1,home
21700698,12,home
21700699,11,home
21700700,1,home
21700701,-5,away
21700702,0,away
21700703,15,home
21700704,14,home
21700705,-15,away
21700706,-7,away
21700707,-23,away
21700708,9,home
21700709,-11,away
21700710,-1,away
21700711,9,home
21700712,12,home
21700713,13,home
21700714,11,home
21700715,7,home
21700716,-4,away
21700717,-5,away
21700718,-9,away
21700719,25,home
21700720,2,home
21700721,-14,away
21700722,-19,away
21700723,-22,away
21700724,-13,away
21700725,2,home
21700726,-25,away
21700727,4,home
21700728,4,home
21700729,14,home
21700730,2,home
21700731,-14,away
21700732,11,home
21700733,-9,away
21700734,17,home
21700735,12,home
21700736,10,home
21700737,15,home
21700738,9,home
21700739,5,home
21700740,11,home
21700741,12,home
21700742,-7,away
21700743,-1,away
21700744,6,home
21700745,16,home
21700746,5,home
21700747,11,home
21700748,7,home
21700749,-11,away
21700750,2,home
21700751,30,home
21700752,-8,away
21700753,4,home
21700754,22,home
21700755,-13,away
21700756,8,home
21700757,2,home
21700758,30,home
21700759,16,home
21700760,14,home
21700761,2,home
21700762,3,home
21700763,19,home
21700764,-11,away
21700765,3,home
21700766,7,home
21700767,9,home
21700768,-3,away
21700769,25,home
21700770,6,home
21700771,2,home
21700772,-14,away
21700773,-32,away
21700774,-15,away
21700775,10,home
21700776,4,home
21700777,8,home
21700778,-17,away
21700779,-32,away
21700780,11,home
21700781,-9,away
21700782,7,home
21700783,-7,away
21700784,1,home
21700785,-15,away
21700786,-3,away
21700787,15,home
21700788,-4,away
21700789,-5,away
21700790,20,home
21700791,-9,away
21700792,-2,away
21700793,-24,away
21700794,17,home
21700795,6,home
21700796,3,home
21700797,18,home
21700798,20,home
21700799,26,home
21700800,-10,away
21700801,-14,away
21700802,13,home
21700803,-20,away
21700804,19,home
21700805,9,home
21700806,-8,away
21700807,0,away
21700808,-4,away
21700809,4,home
21700810,-48,away
21700811,2,home
21700812,25,home
21700813,0,away
21700814,0,away
21700815,18,home
21700816,25,home
21700817,-13,away
21700818,18,home
21700819,-16,away
21700820,-6,away
21700821,6,home
21700822,1,home
21700823,26,home
21700824,12,home
21700825,-18,away
21700826,0,away
21700827,-7,away
21700828,14,home
21700829,-11,away
21700830,7,home
21700831,17,home
21700832,-10,away
21700833,-20,away
21700834,3,home
21700835,-22,away
21700836,8,home
21700837,7,home
21700838,5,home
21700839,18,home
21700840,-19,away
21700841,-15,away
21700842,16,home
21700843,-13,away
21700844,4,home
21700845,2,home
21700846,46,home
21700847,3,home
21700848,5,home
21700849,-18,away
21700850,-8,away
21700851,-5,away
21700852,8,home
21700853,6,home
21700854,-2,away
21700855,2,home
21700856,-5,away
21700857,-5,away
21700858,-10,away
21700859,-24,away
21700860,9,home
21700861,-7,away
21700862,22,home
21700863,10,home
21700864,6,home
21700865,-11,away
21700866,8,home
21700867,15,home
21700868,-7,away
21700869,-7,away
21700870,-1,away
21700871,-3,away
21700872,7,home
21700873,-12,away
21700874,23,home
21700875,-17,away
21700876,0,away
21700877,18,home
21700878,-23,away
21700879,0,away
21700880,3,home
21700881,-11,away
21700882,-19,away
21700883,22,home
21700884,11,home
21700885,26,home
21700886,-9,away
21700887,32,home
21700888,18,home
21700889,-2,away
21700890,7,home
21700891,-5,away
21700892,16,home
21700893,0,away
21700894,-16,away
21700895,15,home
21700896,-5,away
21700897,-19,away
21700898,11,home
21700899,17,home
21700900,-14,away
21700901,29,home
21700902,9,home
21700903,7,home
21700904,6,home
21700905,-11,away
21700906,-18,away
21700907,15,home
21700908,6,home
21700909,1,home
21700910,-3,away
21700911,17,home
21700912,-2,away
21700913,23,home
21700914,-13,away
21700915,5,home
21700916,28,home
21700917,-8,away
21700918,-8,away
21700919,0,away
21700920,-5,away
21700921,-13,away
21700922,-18,away
21700923,-11,away
21700924,0,away
21700925,9,home
21700926,0,away
21700927,11,home
21700928,-5,away
21700929,-7,away
21700930,8,home
21700931,-6,away
21700932,-7,away
21700933,-8,away
21700934,8,home
21700935,23,home
21700936,7,home
21700937,-9,away
21700938,9,home
21700939,3,home
21700940,-4,away
21700941,8,home
21700942,-7,away
21700943,1,home
21700944,5,home
21700945,-3,away
21700946,-17,away
21700947,8,home
21700948,3,home
21700949,3,home
21700950,22,home
21700951,3,home
21700952,22,home
21700953,-16,away
21700954,2,home
21700955,14,home
21700956,-5,away
21700957,-14,away
21700958,16,home
21700959,0,away
21700960,-10,away
21700961,11,home
21700962,24,home
21700963,13,home
21700964,-5,away
21700965,-20,away
21700966,0,away
21700967,9,home
21700968,-11,away
21700969,-13,away
21700970,-5,away
21700971,1,home
21700972,-14,away
21700973,9,home
21700974,-8,away
21700975,28,home
21700976,3,home
21700977,16,home
21700978,25,home
21700979,3,home
21700980,-17,away
21700981,8,home
21700982,-19,away
21700983,9,home
21700984,17,home
21700985,6,home
21700986,14,home
21700987,7,home
21700988,27,home
21700989,34,home
21700990,10,home
21700991,8,home
21700992,-26,away
21700993,-7,away
21700994,6,home
21700995,-17,away
21700996,26,home
21700997,-23,away
21700998,-2,away
21700999,-23,away
21701000,14,home
21701001,16,home
21701002,-18,away
21701003,5,home
21701004,16,home
21701005,-3,away
21701006,-5,away
21701007,-12,away
21701008,-14,away
21701009,-13,away
21701010,-6,away
21701011,4,home
21701012,36,home
21701013,31,home
21701014,-22,away
21701015,9,home
21701016,9,home
21701017,0,away
21701018,0,away
21701019,11,home
21701020,-7,away
21701021,-12,away
21701022,-8,away
21701023,5,home
21701024,-1,away
21701025,5,home
21701026,7,home
21701027,28,home
21701028,8,home
21701029,-9,away
21701030,4,home
21701031,0,away
21701032,8,home
21701033,-5,away
21701034,-1,away
21701035,7,home
21701036,-6,away
21701037,8,home
21701038,23,home
21701039,-5,away
21701040,7,home
21701041,5,home
21701042,16,home
21701043,6,home
21701044,-15,away
21701045,13,home
21701046,-7,away
21701047,19,home
21701048,-9,away
21701049,-13,away
21701050,7,home
21701051,10,home
21701052,14,home
21701053,3,home
21701054,0,away
21701055,18,home
21701056,14,home
21701057,-16,away
21701058,-7,away
21701059,1,home
21701060,14,home
21701061,10,home
21701062,-5,away
21701063,-27,away
21701064,-4,away
21701065,3,home
21701066,14,home
21701067,-6,away
21701068,21,home
21701069,-33,away
21701070,-7,away
21701071,8,home
21701072,61,home
21701073,-20,away
21701074,0,away
21701075,3,home
21701076,-7,away
21701077,15,home
21701078,5,home
21701079,-8,away
21701080,25,home
21701081,-4,away
21701082,4,home
21701083,-13,away
21701084,6,home
21701085,0,away
21701086,-5,away
21701087,12,home
21701088,12,home
21701089,22,home
21701090,6,home
21701091,23,home
21701092,-7,away
21701093,-4,away
21701094,-7,away
21701095,3,home
21701096,0,away
21701097,-11,away
21701098,-4,away
21701099,-11,away
21701100,-3,away
21701101,19,home
21701102,-19,away
21701103,0,away
21701104,6,home
21701105,19,home
21701106,-8,away
21701107,-8,away
21701108,10,home
21701109,4,home
21701110,19,home
21701111,32,home
21701112,-4,away
21701113,-6,away
21701114,-11,away
21701115,7,home
21701116,-13,away
21701117,-7,away
21701118,17,home
21701119,5,home
21701120,12,home
21701121,-3,away
21701122,-12,away
21701123,10,home
21701124,11,home
21701125,11,home
21701126,4,home
21701127,-3,away
21701128,-9,away
21701129,-8,away
21701130,-10,away
21701131,5,home
21701132,1,home
21701133,0,away
21701134,-1,away
21701135,10,home
21701136,0,away
21701137,9,home
21701138,14,home
21701139,-6,away
21701140,11,home
21701141,0,away
21701142,-16,away
21701143,-17,away
21701144,19,home
21701145,17,home
21701146,-7,away
21701147,6,home
21701148,-12,away
21701149,11,home
21701150,-5,away
21701151,-24,away
21701152,0,away
21701153,10,home
21701154,15,home
21701155,-1,away
21701156,6,home
21701157,26,home
21701158,3,home
21701159,-24,away
21701160,6,home
21701161,16,home
21701162,4,home
21701163,-4,away
21701164,6,home
21701165,3,home
21701166,7,home
21701167,3,home
21701168,3,home
21701169,-7,away
21701170,5,home
21701171,18,home
21701172,-29,away
21701173,28,home
21701174,0,away
21701175,20,home
21701176,4,home
21701177,2,home
21701178,-8,away
21701179,22,home
21701180,4,home
21701181,0,away
21701182,-37,away
21701183,2,home
21701184,-6,away
21701185,7,home
21701186,24,home
21701187,19,home
21701188,-1,away
21701189,-19,away
21701190,-17,away
21701191,-19,away
21701192,-13,away
21701193,-28,away
21701194,-6,away
21701195,-6,away
21701196,11,home
21701197,-6,away
21701198,12,home
21701199,13,home
21701200,11,home
21701201,-15,away
21701202,-6,away
21701203,-17,away
21701204,-10,away
21701205,9,home
21701206,-22,away
21701207,-14,away
21701208,16,home
21701209,19,home
21701210,13,home
21701211,6,home
21701212,-13,away
21701213,-26,away
21701214,-8,away
21701215,12,home
21701216,-27,away
21701217,40,home
21701218,-6,away
21701219,13,home
21701220,-12,away
21701221,0,away
21701222,9,home
21701223,35,home
21701224,-32,away
21701225,0,away
21701226,24,home
21701227,14,home
21701228,-15,away
21701229,9,home
21701230,13,home
21800001,18,home
21800002,8,home
21800003,-1,away
21800004,3,home
21800005,28,home
21800006,3,home
21800007,19,home
21800008,12,home
21800009,-19,away
21800010,4,home
21800011,-6,away
21800012,-9,away
21800013,21,home
21800014,19,home
21800015,-1,away
21800016,9,home
21800017,-32,away
21800018,2,home
21800019,12,home
21800020,14,home
21800021,8,home
21800022,20,home
21800023,17,home
21800024,-1,away
21800025,16,home
21800026,20,home
21800027,-4,away
21800028,-2,away
21800029,1,home
21800030,-1,away
21800031,-2,away
21800032,4,home
21800033,28,home
21800034,13,home
21800035,-9,away
21800036,-22,away
21800037,-11,away
21800038,2,home
21800039,3,home
21800040,-3,away
21800041,21,home
21800042,11,home
21800043,10,home
21800044,6,home
21800045,-8,away
21800046,0,away
21800047,20,home
21800048,0,away
21800049,0,away
21800050,7,home
21800051,14,home
21800052,7,home
21800053,-16,away
21800054,23,home
21800055,7,home
21800056,2,home
21800057,-11,away
21800058,-20,away
21800059,15,home
21800060,-18,away
21800061,5,home
21800062,22,home
21800063,7,home
21800064,-14,away
21800065,-6,away
21800066,7,home
21800067,29,home
21800068,-28,away
21800069,9,home
21800070,-20,away
21800071,-30,away
21800072,2,home
21800073,4,home
21800074,-20,away
21800075,-21,away
21800076,-12,away
21800077,-12,away
21800078,2,home
21800079,9,home
21800080,21,home
21800081,22,home
21800082,4,home
21800083,-6,away
21800084,-9,away
21800085,7,home
21800086,32,home
21800087,-10,away
21800088,21,home
21800089,-10,away
21800090,19,home
21800091,-25,away
21800092,15,home
21800093,4,home
21800094,0,away
21800095,5,home
21800096,12,home
21800097,22,home
21800098,-8,away
21800099,3,home
21800100,17,home
21800101,-19,away
21800102,12,home
21800103,18,home
21800104,0,away
21800105,-6,away
21800106,0,away
21800107,3,home
21800108,10,home
21800109,1,home
21800110,-30,away
21800111,-4,away
21800112,-19,away
21800113,9,home
21800114,-31,away
21800115,4,home
21800116,13,home
21800117,-25,away
21800118,-8,away
21800119,-23,away
21800120,-2,away
21800121,-12,away
21800122,-10,away
21800123,-9,away
21800124,17,home
21800125,10,home
21800126,32,home
21800127,1,home
21800128,5,home
21800129,-8,away
21800130,14,home
21800131,15,home
21800132,-4,away
21800133,35,home
21800134,25,home
21800135,13,home
21800136,2,home
21800137,-7,away
21800138,30,home
21800139,-14,away
21800140,0,away
21800141,-4,away
21800142,2,home
21800143,0,away
21800144,6,home
21800145,8,home
21800146,-13,away
21800147,16,home
21800148,11,home
21800149,11,home
21800150,19,home
21800151,-22,away
21800152,15,home
21800153,-9,away
21800154,-7,away
21800155,-5,away
21800156,7,home
21800157,-6,away
21800158,2,home
21800159,9,home
21800160,15,home
